record_id,source,query_id,direction,title,abstract,year,publication_date,authors,venue,doi,pmid,pmcid,arxiv_id,url,automated_signal,automated_reason,screening_status,future_year_flag,retrieval_provenance,invalid_doi_as_received,machine_screening_suggestion,machine_screening_reason,matched_task_families,matched_diagnostic_terms,matched_physical_terms,matched_adaptation_terms,matched_exclusion_terms,human_screening_required,machine_decision_is_final,reviewer_1_id,reviewer_1_decision,reviewer_1_reason,reviewer_1_date,reviewer_2_id,reviewer_2_decision,reviewer_2_reason,reviewer_2_date,adjudicated_decision,adjudicated_reason,adjudicator_id,adjudication_date
fca228eb2a540b8d,Europe PMC,capsule-and-luminal-robots,active_observational_sensing,Esophageal capsule endoscopy in patients refusing conventional endoscopy for the study of suspected esophageal pathology.,"<h4>Aim</h4>Esophageal capsule endoscopy is a well tolerated procedure that does not require sedation and has proved its value for the study of the esophagus. The aim of our study was to assess the feasibility, accuracy, safety and acceptability of esophageal capsule endoscopy for the study of gastroesophageal reflux disease and esophageal varices in patients who refused conventional upper gastrointestinal endoscopy.<h4>Patients and methods</h4>Thirty consecutive examinations performed in 28 patients (15 men/13 women; mean age: 58.5+/-12.4 years; range: 23-87 years) were reviewed. Twenty-five examinations were performed in 23 patients presenting with chronic gastroesophageal reflux disease symptoms and the remaining five were carried out in patients with cirrhosis for screening of esophageal varices. The procedures were done with the new PillCam ESO that harbors two viewing cupules and takes a total of 14 frames/s. Technical data (total recording time, esophageal transit time and Z-line visualization), clinical findings (Savary-Miller grade; presence and characteristics of esophageal varices or portal hypertension gastropathy), and patient's opinion (quality and comfort questionnaire) were analyzed.<h4>Results</h4>All the patients ingested and excreted the capsule without complications. Two examinations in the gastroesophageal reflux disease group were repeated; one was issued as a follow-up and the other because no images were recorded in the first capsule endoscopy. From the former, only the satisfaction questionnaire was analyzed. Mean total recording time and esophageal transit time were 1224 and 243.79 s, respectively (range: 2-1192 s). Complete study of the Z-line was possible in 23 examinations (23/29; 79.3%). Esophageal erosions were seen in 58.33% (14/24) of the examinations carried out in patients with gastroesophageal reflux disease. Nine out of 14 patients (64.29%) presented with grade I esophagitis and the other five (35.71%) with grade II esophagitis. Among the five patients with cirrhosis, small varices were visualized in one (1/5; 20%), while large varices with red spots were evidenced in the remaining three (3/5; 60%). All four patients showing esophageal varices were found to have portal hypertension gastropathy. In most examinations, patients found the capsule easy to swallow (28/30; 93.33%), asymptomatic (29/30; 96.66%), evaluated the procedure as comfortable (29/30; 96.66%), and would repeat it if necessary (30/30; 100%).<h4>Conclusions</h4>Esophageal capsule endoscopy is an adequate alternative diagnostic method for the study of gastroesophageal reflux disease and for the screening of esophageal varices in patients refusing to undergo conventional upper gastrointestinal endoscopy.",2006,2006-09-01,"Sánchez-Yagüe A, Caunedo-Alvarez A, García-Montes JM, Romero-Vázquez J, Pellicer-Bautista FJ, Herrerías-Gutiérrez JM.",,10.1097/01.meg.0000230094.21911.f8,16894311,,,https://doi.org/10.1097/01.meg.0000230094.21911.f8,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,,manual_scope_screen,partial scope signals; requires title-and-abstract adjudication,,diagnos;examination;screen,capsule;endoscopy,,,yes,no,,,,,,,,,,,,
bd13fb6d9e564105,Europe PMC,capsule-and-luminal-robots,active_observational_sensing,Esophageal capsule endoscopy versus esophagogastroduodenoscopy for evaluating portal hypertension: a prospective comparative study of performance and tolerance.,"<h4>Background and study aims</h4>Esophagogastroduodenoscopy (EGD) is the most effective method for examining the upper gastrointestinal tract, and particularly for evaluating portal hypertension in cirrhotic patients, especially for screening purposes. The aim of this study was to assess the feasibility, safety, accuracy, and tolerance of PillCam ESO capsule endoscopy for this indication.<h4>Patients and methods</h4>In this prospective study, unsedated EGD and capsule endoscopy examinations were conducted on the same day in cirrhotic patients at the time of diagnosis. The patients quantified the tolerability (relative to pain, nausea, choking sensations, etc.) of the two procedures using a 100-mm visual analogue scale. The time required for the recording and for diagnosis with the capsule examination were documented, as were the patients' preferences in comparison with EGD. Two independent endoscopists blinded to the EGD diagnoses assessed the diagnostic accuracy of the images obtained.<h4>Results</h4>Twenty-one patients were included in the study (mean age 62, mean Model for End-Stage Liver Disease score 10.5, mean Child-Pugh score 7.3). The procedure was safe. One patient was unable to swallow the capsule. The mean recording time was 213 s (range 6 - 1200 s); the procedure accurately assessed the presence or absence of esophageal varices in 16 of 19 patients (84.2 %); and it correctly indicated a need for primary prophylaxis (esophageal varices of grade 2 or more and/or red signs) in 100 % of cases. The tolerability of the capsule endoscopy examination was significantly better, and all of the patients preferred capsule endoscopy to EGD (which was transnasal in 11 patients).<h4>Conclusions</h4>Capsule endoscopy was feasible, safe, accurate, highly acceptable, and preferred by cirrhotic patients undergoing screening for portal hypertension. This new technique requires further and more extensive evaluation, as well as assessment of its cost-effectiveness.",2006,2006-01-01,"Lapalus MG, Dumortier J, Fumex F, Roman S, Lot M, Prost B, Mion F, Ponchon T.",,10.1055/s-2006-924975,16429353,,,https://doi.org/10.1055/s-2006-924975,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,,manual_scope_screen,partial scope signals; requires title-and-abstract adjudication,,assessment;diagnos;examination;screen,capsule;endoscopy,,,yes,no,,,,,,,,,,,,
7adb32e0583e4349,Europe PMC,capsule-and-luminal-robots,active_observational_sensing,"Evaluation of the PillCam Colon capsule in the detection of colonic pathology: results of the first multicenter, prospective, comparative study.","<h4>Background and study aims</h4>Population-based screening for colorectal cancer is widely recommended, with conventional colonoscopy considered to be the preferred diagnostic modality. However, compliance with screening colonoscopy is low and manpower capacity is limited. Capsule endoscopy might therefore represent a desirable alternative strategy.<h4>Patients and methods</h4>The PillCam Colon capsule endoscope was prospectively tested in a multicenter setting. The indications for endoscopy in the enrolled patients included colorectal cancer screening (43 %), postpolypectomy surveillance (26 %), and lower gastrointestinal signs and symptoms (31 %). Study subjects underwent colon preparation and then ingested the capsule on the morning of the examination, with conventional colonoscopy being performed the same day. The PillCam Colon capsule findings were reviewed by three experts in capsule endoscopy who were blinded to the conventional colonoscopy findings.<h4>Results</h4>A total of 91 subjects were enrolled in three Israeli centers (55 men, 36 women; mean age 57), and the results were evaluable in 84 cases. The capsule was excreted within 10 hours in 74 % of the patients and reached the rectosigmoid colon in the other 16 %. Of the 84 evaluable patients, 20 (24 %) had significant findings, defined as at least one polyp of 6 mm or more in size or three or more polyps of any size: 14/20 (70 %) were identified with the capsule and 16/20 (80 %) were identified by conventional colonoscopy. Polyps of any size were found in 45 patients, 34/45 (76 %) found by the capsule and 36/45 (80 %) by conventional colonoscopy. In comparison with conventional colonoscopy, false-positive findings on PillCam Colon capsule examination were recorded in 15/45 cases (33 %). There were no adverse events related to the capsule endoscopy.<h4>Conclusions</h4>PillCam Colon capsule endoscopy appears to be a promising new modality for colonic evaluation. Further improvements in the procedure will probably increase capsule examination completion and polyp detection rates. Additional studies are needed to evaluate the accuracy of PillCam Colon endoscopy in other patient populations with different prevalence levels of colonic disease.",2006,2006-10-01,"Eliakim R, Fireman Z, Gralnek IM, Yassin K, Waterman M, Kopelman Y, Lachter J, Koslowsky B, Adler SN.",,10.1055/s-2006-944832,17058158,,,https://doi.org/10.1055/s-2006-944832,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,,manual_scope_screen,partial scope signals; requires title-and-abstract adjudication,,detect;diagnos;examination;screen,capsule;endoscope;endoscopy,,,yes,no,,,,,,,,,,,,
1ffd3051f163d369,Europe PMC,capsule-and-luminal-robots,active_observational_sensing,Gastrointestinal bleeding of obscure origin undetected by multiple tests for fecal occult blood and diagnosed only by capsule endoscopy: a case report.,"The term gastrointestinal bleeding of obscure origin is used to describe bleeding of unknown origin that persists or recurs after a negative initial esophagogastroduodenoscopy and colonoscopy. We report the case of a middle-aged woman with gastrointestinal bleeding of obscure origin who had 9 stool specimens that tested negative for occult blood but was found to have adenocarcinoma of the distal duodenum on capsule endoscopy. This case illustrates that, in the presence of unexplained iron-deficiency anemia, multiple negative fecal occult blood tests do not exclude the presence of GI blood loss, and that capsule endoscopy is a valuable diagnostic study in this context.",2006,2006-11-01,"Kovacs DJ, Berk T.",,10.3122/jabfm.19.6.641,17090799,,,https://doi.org/10.3122/jabfm.19.6.641,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,,manual_scope_screen,partial scope signals; requires title-and-abstract adjudication,,detect;diagnos,capsule;endoscopy;specimen,,,yes,no,,,,,,,,,,,,
47372a2d0fac2490,Europe PMC,capsule-and-luminal-robots,active_observational_sensing,Gastrointestinal carcinoids: the evolution of diagnostic strategies.,"Carcinoid tumors are rare, often insidious neoplasms arising from neuroendocrine cells. The majority arise in the gastrointestinal system, and are often incidentally found during investigation, although some may present as an emergency bleed or perforation. The prosaic symptoms of flushing, diarrhea, and sweating are often overlooked; thus, the diagnosis is usually much delayed and the tumor is advanced at presentation. This diagnostic delay renders effective management difficult and adversely affects outcome. This overview provides a current assessment of the evolution of the diagnostic techniques available to establish an accurate biochemical (5-hydroxyindole-3-acetic acid and chromogranin A) and topographic diagnosis (octreoscan, radio-labeled metaidobenzylguanidine, computerized tomography, magnetic resonance imaging, positron emission tomography, enteroclysis, endoscopic ultrasound, enteroscopy, capsule endoscopy, and angiography) of carcinoid tumors. The utility and shortcomings of the respective modalities available are evaluated. Although considerable advances have been made in establishing the diagnosis of carcinoid tumors and in defining the topography of metastatic disease, the major limitation is the inability to establish an early and timely diagnosis before the advent of metastatic disease.",2006,2006-08-01,"Modlin IM, Latich I, Zikusoka M, Kidd M, Eick G, Chan AK.",,10.1097/00004836-200608000-00003,16917396,,,https://doi.org/10.1097/00004836-200608000-00003,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,,manual_scope_screen,partial scope signals; requires title-and-abstract adjudication,,assessment;diagnos,capsule;endoscopy;scan,,,yes,no,,,,,,,,,,,,
88f69518d0aa6894,Europe PMC,capsule-and-luminal-robots,active_observational_sensing,How much helpful is the capsule endoscopy for the diagnosis of small bowel lesions?,"<h4>Aim</h4>To assess the practically usefulness and diagnostic yield of this new method in a group of patients with suspected small bowel lesions.<h4>Methods</h4>Capsule endoscopic (CE) examination by using M2A capsule endoscope TM (Given Imaging, Yoqneam, Israel) was performed in thirty nine patients (26 males, 13 females) with suspected small intestinal lesions. The composing of the patients was as follows: obscure gastrointestinal bleeding in twenty three patients, known Crohn's disease in 6 patients, in whom CE was used to evaluate the severity and extension of the diseases, chronic diarrhea in 8 patients, abdominal pain in one patient and malignancy in one patient with unknown origin.<h4>Results</h4>In two patients CE failed. Different abnormalities were revealed in 26 patients overall. Detection rate of abnormalities was highest among patients with obscure gastrointestinal bleeding and the source of bleeding was demonstrated in 17 of 23 patients with obscure bleeding (73.9%). Entero-Behcet was diagnosed in two patients by CE as a source of obscure gastrointestinal bleeding. In 6 patients with known Crohn's disease, CE revealed better evaluation of the disease extension. In 3 of 8 (37.5%) patients with chronic diarrhea; CE revealed some mucosal abnormalities as the cause of chronic diarrhea. In a patient with unexplained abdominal pain and in a cancer patient with unknown origin, CE examination was normal.<h4>Conclusion</h4>In our relatively small series, we found that capsule endoscopy is a useful diagnostic tool particularly in diagnosis of obscure gastrointestinal bleeding, chronic diarrhea and in estimating the extension of Crohn's disease.",2006,2006-06-01,"Ersoy O, Sivri B, Arslan S, Batman F, Bayraktar Y.",,10.3748/wjg.v12.i24.3906,16804980,PMC4087943,,https://doi.org/10.3748/wjg.v12.i24.3906,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,,manual_scope_screen,partial scope signals; requires title-and-abstract adjudication,,detect;diagnos;diagnostic yield;examination,capsule;endoscope;endoscopy,,,yes,no,,,,,,,,,,,,
33087a4f352c0162,Europe PMC,capsule-and-luminal-robots,active_observational_sensing,Increased diagnostic yield of small bowel tumors with capsule endoscopy.,"<h4>Background</h4>It is believed that cancers of the small intestine represent <2% of all malignant tumors of the gastrointestinal tract, although the accuracy of this estimate is unknown, because the current methodologies for examining the small bowel have proved inadequate. Capsule endoscopy allows a more detailed inspection of the small intestine and may improve the ability to diagnose small bowel tumors. The objective of this study was to evaluate the effectiveness of capsule endoscopy in diagnosing small bowel tumors and to help establish the true incidence of tumors in obscure gastrointestinal bleeding.<h4>Methods</h4>A retrospective analysis of the charts of 562 patients who underwent capsule endoscopy from August 2001 to November 2003 for a variety of indications was performed. The indication for the procedure was bleeding (alone or in addition to another indication, such as abnormal imaging) in 443 patients.<h4>Results</h4>A diagnosis was made by capsule endoscopy in 277 patients (49.3%). Of 562 patients who were included in the study, 50 patients (8.9%) were diagnosed with small bowel tumors. The types of tumor diagnosed by capsule endoscopy included 8 adenocarcinomas (1.4%), 10 carcinoids (1.8%), 4 gastrointestinal stromal tumors (0.7%), 5 lymphomas (0.9%), 3 inflammatory polyps, 1 lymphangioma, 1 lymphangioectasia,1 hemangioma, 1 hamartoma, and 1 tubular adenoma. Of the tumors diagnosed, 48% were malignant. It was observed that 9 of 67 patients (13%) younger than age 50 years who underwent capsule endoscopy for obscure bleeding had small bowel tumors. The pathology results were not available for 10 patients.<h4>Conclusions</h4>Capsule endoscopy diagnosed small bowel tumors in 8.9% of patients who underwent the procedure for a variety of reasons, establishing it as an effective diagnostic modality. This incidence of small bowel tumors suggests an important role for capsule endoscopy in the algorithm for the diagnostic work-up of patients with suspected small bowel lesions. Capsule endoscopy may lead to earlier detection and treatment of small bowel tumors and an improved prognosis for patients with these neoplasms.",2006,2006-07-01,"Cobrin GM, Pittman RH, Lewis BS.",,10.1002/cncr.21975,16736516,,,https://doi.org/10.1002/cncr.21975,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,,manual_scope_screen,partial scope signals; requires title-and-abstract adjudication,,detect;diagnos;diagnostic yield,capsule;endoscopy,,,yes,no,,,,,,,,,,,,
384e4c03f5b57bce,Europe PMC,capsule-and-luminal-robots,active_observational_sensing,Inter-observer variations on interpretation of capsule endoscopies.,"<h4>Objective</h4>Capsule endoscopy is a novel investigation for diagnosing small bowel diseases. However, its interpretation is highly subjective and the potential variability may compromise its accuracy and reliability. Here we studied the potential inter-observer variations on the interpretation of capsule endoscopy.<h4>Method</h4>Two residents and one specialist in gastroenterology independently reviewed 58 capsule endoscopy studies in the same sequential order. The gastric transit time, small bowel transit time, and the most significant small bowel lesion were independently recorded. The consensus transit time was determined by the joint review of the three gastroenterologists. The 'gold standard' for small bowel diagnoses was based on final surgical, endoscopic findings or consensus diagnosis.<h4>Results</h4>Clinically significant and relevant small bowel lesions were found in 32 (55%) cases by consensus review. The overall mean accuracy in determining gastric emptying time, small bowel transit time and small bowel lesion was 89%, 76% and 80%, respectively. There was a significant difference in the accuracy between the residents and specialist on small bowel transit time (P<0.05) and small bowel diagnosis (P<0.05). The mean kappa values on small bowel diagnosis among the three viewers was 0.56 (range, 0.52-0.59). Among various small bowel diagnoses, small bowel bleeding was more accurately identified than other pathology.<h4>Conclusions</h4>Our results show that there is moderate degree of inter-observer discrepancies on the interpretation of capsule endoscopy. A second reading by an experienced viewer might improve the diagnostic accuracy of this investigation.",2006,2006-03-01,"Lai LH, Wong GL, Chow DK, Lau JY, Sung JJ, Leung WK.",,10.1097/00042737-200603000-00009,16462542,,,https://doi.org/10.1097/00042737-200603000-00009,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,,manual_scope_screen,partial scope signals; requires title-and-abstract adjudication,,diagnos,capsule;endoscopy,sequential,,yes,no,,,,,,,,,,,,
34700a3c2fc39c8c,Europe PMC,capsule-and-luminal-robots,active_observational_sensing,Intestinal polyposis syndromes: progress in understanding and treatment.,"<h4>Purpose of review</h4>Dramatic advances in the understanding of the genetic basis for inherited diseases and in diagnosis and treatment are particularly applicable to intestinal polyposis. Recent contributions have impacted our understanding of the molecular basis for the disease and improved our ability to treat them.<h4>Recent findings</h4>Insights into the genetic basis of the spectrum of disease and refinement of genetic screening, diagnostic tests, and surgical management of intestinal polyposis and extraintestinal manifestations are reviewed.<h4>Summary</h4>Our understanding of the genetic basis for the intestinal polyposis syndromes remains incomplete, but recent studies have contributed to filling in significant gaps in our knowledge. Specific genetic alterations have been identified in the majority of the 30% of patients with familial adenomatous polyposis that do not test positive for mutations in the APC gene with routine testing. A novel gene ENG has been identified in a subgroup of patients with Peutz-Jegher's syndrome and a hypothesis has been proposed to explain the pathogenesis of the mucosal defects. Technological advancements in diagnosis and treatment include the use of capsule endoscopy for screening and the minimally invasive approach to total colectomy with ileoanal pullthrough. Treatment of desmoid tumors remains a challenge, but new chemotherapy regimens show some promise in treating this rare, but devastating, extraintestinal manifestation.",2006,2006-06-01,von Allmen D.,,10.1097/01.mop.0000193312.68204.bf,16721156,,,https://doi.org/10.1097/01.mop.0000193312.68204.bf,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,,manual_scope_screen,partial scope signals; requires title-and-abstract adjudication,,diagnos;screen,capsule;endoscopy,,,yes,no,,,,,,,,,,,,
62d2bfa92d4830cc,Europe PMC,capsule-and-luminal-robots,active_observational_sensing,Intestinal tract injury by drugs: Importance of metabolite delivery by yellow bile road.,"Drug secretion into bile is typically considered a safe route of clearance. However, biliary delivery of some drugs or their reactive metabolites to the intestinal tract evokes adverse consequences due to direct toxic actions or indirect disruption of intestinal homeostasis. Biliary concentration of the chemotherapy agent 5-fluorodeoxyuridine (FUDR) and other compounds is associated with bile duct damage while enterohepatic cycling of antibiotics contributes to the disruptions of gut flora that produce diarrhea. The goal of this review is to describe key evidence that biliary delivery is an important factor in the intestinal injury caused by representative drugs. Emphasis will be given to 3 widely used drugs whose reactive metabolites are plausible causes of small intestinal injury, namely the nonsteroidal anti-inflammatory drug (NSAID) diclofenac, the immunosuppressant mycophenolic acid (MPA), and the chemotherapy agent irinotecan. Capsule endoscopy and other sensitive diagnostic techniques have documented a previously unappreciated, high prevalence of small intestinal injury among NSAID users. Clinical use of MPA and irinotecan is frequently associated such severe intestinal injury that dosage must be reduced. Observations from clinical and experimental studies have defined key events in the pathogenesis of these drugs, including roles for multidrug resistance-associated protein 2 (MRP2) and other transporters in biliary secretion and adduction of enterocyte proteins by reactive acyl glucuronide metabolites as a likely mechanism for intestinal injury. New strategies for minimizing the adverse intestinal consequences of irinotecan chemotherapy illustrate how basic information about key events in the biliary secretion of drugs and the nature of their proximate toxicants can lead to safer protocols for drugs.",2006,2006-07-13,"Treinen-Moslen M, Kanz MF.",,10.1016/j.pharmthera.2006.05.007,16842856,,,https://doi.org/10.1016/j.pharmthera.2006.05.007,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,,manual_scope_screen,partial scope signals; requires title-and-abstract adjudication,,diagnos,capsule;endoscopy,,,yes,no,,,,,,,,,,,,
12665d2cee161f20,Europe PMC,capsule-and-luminal-robots,active_observational_sensing,Limited ability of capsule endoscopy to detect normally positioned duodenal papilla.,"<h4>Background</h4>The current power of capsule endoscopy (CE) to diagnose patients with obscure GI bleeding is 42% to 74.4%.<h4>Objective</h4>The aim of this study was to evaluate the diagnostic power of CE through its ability to detect duodenal papilla.<h4>Design and patients</h4>A total of 112 consecutive CEs were retrospectively reviewed. All patients had undergone esophagogastroduodenoscopy and had their normal duodenal papilla confirmed.<h4>Setting and interventions</h4>The CE findings were reviewed separately at a rate of 15 images/second by 2 experienced and competent capsule readers.<h4>Main outcome measurements</h4>The CE detection rate of duodenal papilla was calculated. In addition, the number of frames showing duodenal papilla was counted.<h4>Results</h4>Among the total CEs, 2 cases were excluded because the capsule could not traverse the second portion of duodenum. The most common indication was obscure GI bleeding. CE only detected duodenal papilla in 48 cases (43.6%). The mean number of frames of the visualizing duodenal papilla was 3.5 +/- 2.5 (range 1-13).<h4>Limitations</h4>Choosing duodenal papilla as the reference may not be optimal because its position is difficult to identify.<h4>Conclusions</h4>Our study conveys an important message on the present power of CE; we should carefully review CE findings at a slower review rate to raise the detection ability of the current-powered CE, when it is passing through several ""difficult to identify"" locations such as second portion of the duodenum. In addition, to raise the power of CE, technologic improvements of CE, such as an extracorporeal-controllable device or a multiside viewing capsule, are needed.",2006,2006-10-01,"Kong H, Kim YS, Hyun JJ, Cho YJ, Keum B, Jeen YT, Lee HS, Chun HJ, Um SH, Lee SW, Choi JH, Kim CD, Ryu HS, Hyun JH.",,10.1016/j.gie.2006.02.028,16996345,,,https://doi.org/10.1016/j.gie.2006.02.028,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,,manual_scope_screen,partial scope signals; requires title-and-abstract adjudication,,detect;diagnos,capsule;endoscopy,,,yes,no,,,,,,,,,,,,
2a72804c6e159edd,Europe PMC,embodied-endoscopy,active_observational_sensing,Method for endoscopic navigation within bodies involves locating several readings or photographs to adjust camera and allocate camera endoscope systems so that intrinsic deformation of camera is corrected,The method involves locating several readings or photographs in order to adjust the camera and allocate the camera endoscope systems in such a way that the intrinsic deformation of the camera is corrected and metrically accurate localization of the landmarks is possible. An independent claim is also included for the device for the execution of the method.,2006,2005-03-17,"KONEN WOLFGANG, SCHOLZ MARTIN, TOMBROCK STEPHAN.",,,,,,https://europepmc.org/article/PAT/DE102005012295,possible,diagnostic and action terms co-occur,awaiting_human_title_abstract_screen,False,Europe PMC:embodied-endoscopy,,manual_scope_screen,partial scope signals; requires title-and-abstract adjudication,,localization,endoscope,,,yes,no,,,,,,,,,,,,
29424edb125c67a0,Europe PMC,capsule-and-luminal-robots,active_observational_sensing,Milestone in gastrointestinal endoscopy: double-balloon enteroscopy of the small bowel.,"The small bowel (SB) has been largely bypassed by flexible endoscopy because of inaccessibility. Push enteroscopy is now in the past, with recent innovations now making visualization of the SB possible. Wireless capsule endoscopy (CE) and double-balloon endoscopy (DBE) have been introduced. In this review, we focus on the diagnostic and therapeutic modalities of DBE, which may be a suitable replacement for push enteroscopy, preoperative endoscopy and to some extent of SB fall-through and CT scan. DBE is a new method of endoscopy developed and described by Yamamoto et al. in Jichi, Japan, in cooperation with Fujinon. Introduced to the market in 2003, it is possible with this endoscope to observe the entire SB in steps of 20-40 cm. Measuring the depth of insertion is also possible. Obscure gastrointestinal bleeding can be explained and treated in the majority of cases. Biopsy sampling, hemostasis, polypectomy, dilatation and tattoo are possible in the SB. Guidelines for FAB and Peutz-Jeghers syndrome will probably be reviewed in the next few years. The safety and efficacy of DBE have been demonstrated. DBE improves SB disease management and can substitute for more complex investigations. Additional data will come to light in years to come. Combining DBE with CE, CT/MRI enteroclysis in a new era for SB work-up and treatment is the likely future.",2006,2006-01-01,"Heine GD, Al-Toma A, Mulder CJ, Jacobs MA.",,10.1080/00365520600727792,16782620,,,https://doi.org/10.1080/00365520600727792,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,,manual_scope_screen,partial scope signals; requires title-and-abstract adjudication,,diagnos,biopsy;capsule;endoscope;endoscopy;scan,,,yes,no,,,,,,,,,,,,
41b0ab54acf0c9fb,Europe PMC,capsule-and-luminal-robots,active_observational_sensing,Outcome of capsule endoscopy in determining indication and route for push-and-pull enteroscopy.,"<h4>Background and study aim</h4>Video capsule endoscopy and push-and-pull enteroscopy (PPE), both allow a complete examination of the small bowel in patients with suspected intestinal disorders. Due to the invasiveness of PPE, indications should probably be selective. The aim of the present prospective study was to evaluate the outcome of an approach whereby capsule endoscopy was used to select patients in whom PPE was indicated.<h4>Patients and methods</h4>164 patients were included (90 men; age 54+/-18 years) with various indications for small-bowel investigation, such as obscure bleeding (n=88), suspected Crohn's (n=14) or celiac (n=12) disease, or known or strongly suspected localized diseases such as neoplasms (n = 18) for biopsy. Four patients with a suspected intestinal stenosis underwent PPE without prior capsule endoscopy. In the remaining 160 patients, who had a capsule endoscopy, PPE was selected if there were lesions requiring biopsy or angiodysplasias to be treated by argon plasma coagulation (APC). Regarding the insertion route, an anal PPE was indicated if the capsule transit time from ingestion to arrival at the lesion was >or= 75 % of the total time from ingestion to arrival at the cecum. After gut cleansing, PPE was performed with general anesthesia, and the small bowel was examined until the lesion was reached or the scope could not be advanced further. If the suspected lesion had not been reached, a second procedure was performed through the alternative route, under the same conditions.<h4>Results</h4>The diagnostic yield of capsule endoscopy was 75 %. According to the indications, 47 PPE procedures were performed in 42 patients, including 33 through the oral route, 4 through the anal route and 5 combined ones. Indications were: suspicion of intestinal tumor (n=13), celiac disease with chronic bleeding (n=4), suspicion of Crohn's disease (n=3), treatment of significant arteriovenous malformations (AVMs) (n=10), diffuse enteropathies (n=3), nonsteroidal anti-inflammatory drug (NSAID)-related conditions (n=2), and obscure digestive bleeding (n=3). Lesions detected by capsule endoscopy were reached by PPE in all but two cases. The positive predictive value (PPV) of capsule endoscopy to make a correct indication for PPE was 94.7 % and the negative predictive value (NPV) was 98.3 %. The PPV and NPV of a time index of > 0.75 to start via the anal route were 94.7 % and 96.7 %. No complications were observed and all patients were discharged the day after the procedure. Follow-up at 9 months showed that capsule endoscopy followed by PPE had positively influenced the management of 90.5 % of the patients.<h4>Conclusions</h4>The use of capsule endoscopy as a filter for PPE results in effective management of patients with various intestinal diseases. Capsule endoscopy can also direct the choice of route of PPE; a time index of > 0.75 appears to reliably indicate an anal route so that a double procedure is required in only about 12 % of cases.",2006,2006-01-01,"Gay G, Delvaux M, Fassler I.",,10.1055/s-2005-921176,16429355,,,https://doi.org/10.1055/s-2005-921176,low,no conservative automated scope signal,awaiting_human_title_abstract_screen,False,Europe PMC:capsule-and-luminal-robots;PubMed:capsule-and-luminal-robots,,manual_scope_screen,partial scope signals; requires title-and-abstract adjudication,,detect;diagnos;diagnostic yield;examination,biopsy;capsule;endoscopy,,,yes,no,,,,,,,,,,,,
2cc7efff8d2741e7,Europe PMC,robotic-ultrasound,active_observational_sensing,Performance analysis of a mobile robotic tele-ultrasonography system over 2.5G/3G communication networks,"The concept of merging the state of the art, mobile and wireless communication technologies and health care is the research subject of this thesis. The emerging concept represents the evolution of M-health systems from traditional desktop 'telemedicine' platforms to wireless and mobile configurations. Current developments in wireless communications integrated with developments in pervasive and ultrasound monitoring technologies will have a radical impact on future healthcare delivery systems. The work in this thesis formed part of developing an end-to-end mobile robotic tele-ultrasonography system called (OTELO), that brings together the evolution of merging wireless communications and network technologies with the concept of 'connected healthcare' anytime and anywhere. OTELO system allows an Expert to examine a distant patient by remotely and virtually controlling robotic ultrasound probe, that produces ultrasound images transmitted to the Expert side in a real-time environment. The research objectives represent the performance analysis and validation of the system over both 2.5G and 3G networks. Real-time robotic tele-ultrasonography over the mobile networks is a challenging task in terms of reliable, delaysensitive ... (continues)",2006,2006-01-01,Garawi SA.,,,,,,https://europepmc.org/article/ETH/555044,possible,diagnostic and action terms co-occur,awaiting_human_title_abstract_screen,False,Europe PMC:robotic-ultrasound,,manual_scope_screen,partial scope signals; requires title-and-abstract adjudication,robotic_ultrasound,,probe;robot;robotic,,,yes,no,,,,,,,,,,,,
