run_id,query_id,focus,source,query_text,since,until,configured_result_limit,validation_status,query_registry_sha256
2026-09-10-public-v3,ambient-adaptive-monitoring,Ambient sensing linked to diagnostic reacquisition or escalation,arxiv,"(all:""ambient intelligence"" OR all:""contactless sensing"" OR all:""smart toilet"") AND (all:diagnostic OR all:detection OR all:monitoring)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,capsule-quality-feedback,Capsule gastroscopy quality and blind-spot feedback,pubmed,"(( ""magnetically controlled capsule gastroscopy""[Title/Abstract] OR ""capsule gastroscopy""[Title/Abstract] ) AND ( ""quality control""[Title/Abstract] OR blind-spot[Title/Abstract] OR feedback[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,capsule-quality-feedback,Capsule gastroscopy quality and blind-spot feedback,europepmc,"(( TITLE_ABS:""magnetically controlled capsule gastroscopy"" OR TITLE_ABS:""capsule gastroscopy"" ) AND ( TITLE_ABS:""quality control"" OR TITLE_ABS:blind-spot OR TITLE_ABS:feedback )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,capsule-quality-feedback,Capsule gastroscopy quality and blind-spot feedback,arxiv,"(all:""magnetically controlled capsule gastroscopy"" OR all:""capsule gastroscopy"") AND (all:""quality control"" OR all:blind-spot OR all:feedback)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,focused-tms-mapping,Adaptive TMS hotspot and motor-cortex mapping,pubmed,"(TMS[Title/Abstract] AND ( ""hotspot-hunting""[Title/Abstract] OR ""hotspot hunting""[Title/Abstract] OR ""motor cortex mapping""[Title/Abstract] OR ""active learning""[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,focused-tms-mapping,Adaptive TMS hotspot and motor-cortex mapping,europepmc,"(TITLE_ABS:TMS AND ( TITLE_ABS:""hotspot-hunting"" OR TITLE_ABS:""hotspot hunting"" OR TITLE_ABS:""motor cortex mapping"" OR TITLE_ABS:""active learning"" )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,focused-tms-mapping,Adaptive TMS hotspot and motor-cortex mapping,arxiv,"all:TMS AND (all:""hotspot-hunting"" OR all:""hotspot hunting"" OR all:""motor cortex mapping"" OR all:""active learning"")",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,focused-robotic-blood-and-swab,Robotic blood collection and swab systems,pubmed,"(robot[Title/Abstract] AND ( ""blood collection""[Title/Abstract] OR venipuncture[Title/Abstract] OR ""swab robot""[Title/Abstract] OR ""robotic swab""[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,focused-robotic-blood-and-swab,Robotic blood collection and swab systems,europepmc,"(TITLE_ABS:robot AND ( TITLE_ABS:""blood collection"" OR TITLE_ABS:venipuncture OR TITLE_ABS:""swab robot"" OR TITLE_ABS:""robotic swab"" )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,focused-robotic-blood-and-swab,Robotic blood collection and swab systems,arxiv,"all:robot AND (all:""blood collection"" OR all:venipuncture OR all:""swab robot"" OR all:""robotic swab"")",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,focused-robotic-bronchoscopy,Robotic bronchoscopy navigation and diagnostic sampling,pubmed,"(( ""robotic bronchoscopy""[Title/Abstract] OR ""robotic-assisted bronchoscopy""[Title/Abstract] ) AND ( diagnostic[Title/Abstract] OR sampling[Title/Abstract] OR biopsy[Title/Abstract] OR yield[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,focused-robotic-bronchoscopy,Robotic bronchoscopy navigation and diagnostic sampling,europepmc,"(( TITLE_ABS:""robotic bronchoscopy"" OR TITLE_ABS:""robotic-assisted bronchoscopy"" ) AND ( TITLE_ABS:diagnostic OR TITLE_ABS:sampling OR TITLE_ABS:biopsy OR TITLE_ABS:yield )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,focused-robotic-bronchoscopy,Robotic bronchoscopy navigation and diagnostic sampling,arxiv,"(all:""robotic bronchoscopy"" OR all:""robotic-assisted bronchoscopy"") AND (all:diagnostic OR all:sampling OR all:biopsy OR all:yield)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,focused-feedback-microfluidics,Real-time feedback control in diagnostic microfluidics,pubmed,"(( ""real-time feedback""[Title/Abstract] OR ""feedback control""[Title/Abstract] ) AND ( droplet[Title/Abstract] OR microfluidic[Title/Abstract] OR EWOD[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,focused-feedback-microfluidics,Real-time feedback control in diagnostic microfluidics,europepmc,"(( TITLE_ABS:""real-time feedback"" OR TITLE_ABS:""feedback control"" ) AND ( TITLE_ABS:droplet OR TITLE_ABS:microfluidic OR TITLE_ABS:EWOD )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,focused-feedback-microfluidics,Real-time feedback control in diagnostic microfluidics,arxiv,"(all:""real-time feedback"" OR all:""feedback control"") AND (all:droplet OR all:microfluidic OR all:EWOD)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,focused-robotic-assessment-devices,Robotic and automated physical-assessment devices,pubmed,"(( ""spasticity testing""[Title/Abstract] OR ""knee laxity testing""[Title/Abstract] OR ""robotic assessment""[Title/Abstract] ) AND ( device[Title/Abstract] OR robotic[Title/Abstract] OR automated[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,focused-robotic-assessment-devices,Robotic and automated physical-assessment devices,europepmc,"(( TITLE_ABS:""spasticity testing"" OR TITLE_ABS:""knee laxity testing"" OR TITLE_ABS:""robotic assessment"" ) AND ( TITLE_ABS:device OR TITLE_ABS:robotic OR TITLE_ABS:automated )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,focused-robotic-assessment-devices,Robotic and automated physical-assessment devices,arxiv,"(all:""spasticity testing"" OR all:""knee laxity testing"" OR all:""robotic assessment"") AND (all:device OR all:robotic OR all:automated)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,a60b5db0f02c896fb6f0d54f2971f6b89227f3327c67c713b6356cf2ccb56048
2026-09-10-public-v3,wearable-alert-confirmatory-testing,Wearable alerts linked to confirmatory ECG or diagnostic testing,pubmed,"(( wearable[Title/Abstract] OR smartwatch[Title/Abstract] OR ""smart watch""[Title/Abstract] ) AND ( notification[Title/Abstract] OR alert[Title/Abstract] OR prompt[Title/Abstract] ) AND ( ""ambulatory ECG""[Title/Abstract] OR ""ECG patch""[Title/Abstract] OR confirmatory[Title/Abstract] OR testing[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,964cd7b22935c1b27ebd62269d46b7f8f78e583ee5d18700cbe06f56b4290157
2026-09-10-public-v3,wearable-alert-confirmatory-testing,Wearable alerts linked to confirmatory ECG or diagnostic testing,europepmc,"(( TITLE_ABS:wearable OR TITLE_ABS:smartwatch OR TITLE_ABS:""smart watch"" ) AND ( TITLE_ABS:notification OR TITLE_ABS:alert OR TITLE_ABS:prompt ) AND ( TITLE_ABS:""ambulatory ECG"" OR TITLE_ABS:""ECG patch"" OR TITLE_ABS:confirmatory OR TITLE_ABS:testing )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,964cd7b22935c1b27ebd62269d46b7f8f78e583ee5d18700cbe06f56b4290157
2026-09-10-public-v3,wearable-alert-confirmatory-testing,Wearable alerts linked to confirmatory ECG or diagnostic testing,arxiv,"(all:wearable OR all:smartwatch OR all:""smart watch"") AND (all:notification OR all:alert OR all:prompt) AND (all:""ambulatory ECG"" OR all:""ECG patch"" OR all:confirmatory OR all:testing)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,964cd7b22935c1b27ebd62269d46b7f8f78e583ee5d18700cbe06f56b4290157
2026-09-10-public-v3,ferrobotic-molecular-testing,Ferrobotic and magnetic digital microfluidic molecular testing,pubmed,"(( ferrobotic[Title/Abstract] OR ""magnetic digital microfluidics""[Title/Abstract] ) AND ( testing[Title/Abstract] OR diagnostic[Title/Abstract] OR assay[Title/Abstract] )) AND (""2000-01-01""[Date - Publication] : ""2026-09-10""[Date - Publication])",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,964cd7b22935c1b27ebd62269d46b7f8f78e583ee5d18700cbe06f56b4290157
2026-09-10-public-v3,ferrobotic-molecular-testing,Ferrobotic and magnetic digital microfluidic molecular testing,europepmc,"(( TITLE_ABS:ferrobotic OR TITLE_ABS:""magnetic digital microfluidics"" ) AND ( TITLE_ABS:testing OR TITLE_ABS:diagnostic OR TITLE_ABS:assay )) FIRST_PDATE:[2000-01-01 TO 2026-09-10]",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,964cd7b22935c1b27ebd62269d46b7f8f78e583ee5d18700cbe06f56b4290157
2026-09-10-public-v3,ferrobotic-molecular-testing,Ferrobotic and magnetic digital microfluidic molecular testing,arxiv,"(all:ferrobotic OR all:""magnetic digital microfluidics"") AND (all:testing OR all:diagnostic OR all:assay)",2000-01-01,2026-09-10,0,programmatic platform translation; information-specialist peer review pending,964cd7b22935c1b27ebd62269d46b7f8f78e583ee5d18700cbe06f56b4290157
