record_id,assessment_1_model,assessment_1_prompt_version,assessment_1_input_sha256,assessment_1_decision,assessment_1_scope_evidence,assessment_1_confidence,assessment_2_model,assessment_2_prompt_version,assessment_2_input_sha256,assessment_2_decision,assessment_2_scope_evidence,assessment_2_confidence,conflict_resolution,final_ai_decision,final_ai_reason,ai_adjudication_model,ai_adjudication_evidence,ai_adjudication_confidence,requires_author_confirmation,created_at
6db9f5d6cb37f425,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,9b096f2d9ac45fe4cca15fc28265a92d6d645e7705adb5a7a24e335c8efef0c5,exclude,The robot estimates contact force and probe position while palpating fixed silicone samples.,medium,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,9b096f2d9ac45fe4cca15fc28265a92d6d645e7705adb5a7a24e335c8efef0c5,exclude,The robot estimates contact force and probe position and correlates force with phantom stiffness.,medium,agreement,exclude,The abstract does not report observations changing a subsequent diagnostic action.,,,,no,2026-09-10T13:31:17.688586+00:00
720335474059c338,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,7cb418ff7d8fe42814cefab4ff3639be06bdb40c47d5b7451deaef1dd09b9fa6,include,Thyroid elastography robot uses PID force feedback during physical scans and evaluates diagnostic discrimination of nodules.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,7cb418ff7d8fe42814cefab4ff3639be06bdb40c47d5b7451deaef1dd09b9fa6,include,A PID force-feedback robot performs thyroid elastography and is evaluated for image quality and diagnostic accuracy on 131 nodules.,high,agreement,include,Force observations alter probe action for diagnostic acquisition.,,,,no,2026-09-10T13:31:17.688586+00:00
733529907b99233c,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,595344c54fc41de7490fc8921eb28f2ad45c29d431184af70afc4637431cd2da,uncertain,Robotic ultrasound acquires AVF images and a pressure module senses abnormal contact while sequential images support stenosis assessment.,medium,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,595344c54fc41de7490fc8921eb28f2ad45c29d431184af70afc4637431cd2da,uncertain,"The robot reconstructs fistulas and senses probe pressure, but clinicians manually mark plaque and the abstract does not state that sensed or image information changes later scan actions.",medium,ai_adjudicated_uncertain,uncertain,"The system performs diagnostic ultrasound and senses pressure, but the abstract does not say that image or pressure measurements automatically or manually change subsequent probe motion or contact.",codex-ai-review-adjudication,"Diagnostic objective: AVF stenosis assessment; physical interaction: robotic ultrasound scanning; observation-to-action link: pressure sensing is reported only as preventing loose, vibrating, or abnormal contact without an explicit control response.",high,yes,2026-09-10T13:31:17.688586+00:00
73e7e1c44c3449d0,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,6f01084f110d1c06714fc8b0f25cdbd9f46bd970c9f631f0a94d9d2f4391518f,exclude,This is a commentary discussing autonomous ultrasound systems rather than a report of one evaluated system.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,6f01084f110d1c06714fc8b0f25cdbd9f46bd970c9f631f0a94d9d2f4391518f,exclude,The article is a commentary summarizing autonomous ultrasound developments rather than reporting one evaluated system.,high,agreement,exclude,The paper itself does not establish an eligible embodied diagnostic loop.,,,,no,2026-09-10T13:31:17.688586+00:00
7e7ca1ea19245aca,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,d928cf74e2b86c70677eed5fc032e1e28b0e4744823798f1f05917f6fb269bac,include,"Teleoperated colonoscopy episodes couple endoscopic video feedback, operator commands and physical instrument motion for screening tasks.",medium,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,d928cf74e2b86c70677eed5fc032e1e28b0e4744823798f1f05917f6fb269bac,exclude,The framework records multimodal teleoperated colonoscopy episodes and is presented as infrastructure for future autonomy research.,high,ai_adjudicated,include,Teleoperated colonoscopy couples ongoing endoscopic video feedback with operator commands and subsequent physical instrument motion during screening-related navigation and recovery tasks.,codex-ai-review-adjudication,"Diagnostic context: colonoscopy screening; physical interaction: actuated endoscope motion; observation-to-action link: human-mediated visual feedback, operator control, and instrument motion are explicitly coupled.",medium,yes,2026-09-10T13:31:17.688586+00:00
86c001afc7e8c2c3,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,c770f978178c5858f8b76602a7faae66eb3b5cb2a6ffe0a007612d2a49869e49,include,Operator-applied force and dual force sensing drive admittance-controlled robot assistance during diagnostic ultrasound scanning.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,c770f978178c5858f8b76602a7faae66eb3b5cb2a6ffe0a007612d2a49869e49,include,Dual force sensors drive admittance control so a robot adaptively assists an operator during ultrasound scanning.,high,agreement,include,A human-mediated observation-conditioned physical acquisition loop is demonstrated.,,,,no,2026-09-10T13:31:17.688586+00:00
883ac6552987a02c,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,4a162ba1b7507fe68d15b090f0cd92687b8a47a6fe0f8d0d2aafee37714ae576,exclude,The method fuses sensors to estimate capsule pose and reject sensor failures in ex vivo trajectories.,medium,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,4a162ba1b7507fe68d15b090f0cd92687b8a47a6fe0f8d0d2aafee37714ae576,exclude,The method fuses sensors to estimate capsule pose and reject corrupted data during predefined trajectories.,medium,agreement,exclude,It is an enabling localization component without a reported subsequent diagnostic acquisition action.,,,,no,2026-09-10T13:31:17.688586+00:00
8cddc9eced24f8ba,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,246a1378b0ecacf080cf21741007c2955ce867fee47091fd376bbf515ddc7610,uncertain,The study compares diagnostic yield and safety of shape-sensing robotic bronchoscopy with CT-guided biopsy.,low,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,246a1378b0ecacf080cf21741007c2955ce867fee47091fd376bbf515ddc7610,exclude,The study compares diagnostic yield of routine shape-sensing robotic bronchoscopy and CT-guided biopsy.,high,ai_adjudicated,exclude,"The observational comparison reports diagnostic yield, adequacy, complications, and time after routine biopsy procedures; it does not describe current observations changing subsequent diagnostic actions.",codex-ai-review-adjudication,"Diagnostic biopsy and physical interaction are present, but the required adaptive loop is not reported.",high,yes,2026-09-10T13:31:17.688586+00:00
8f7ccde72f7af989,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,95fdd7dbebff7293a553da78a155c1a9f3d7cfd4ee9befa3648a7d16464daeb2,include,Online force-based estimates and spatial uncertainty drive continuous ergodic palpation trajectory planning for abnormality detection.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,95fdd7dbebff7293a553da78a155c1a9f3d7cfd4ee9befa3648a7d16464daeb2,include,Online force estimates and elasticity maps drive an information-seeking ergodic controller that adapts palpation trajectories toward diagnostically relevant regions.,high,agreement,include,Explicit observation-conditioned physical diagnostic exploration.,,,,no,2026-09-10T13:31:17.688586+00:00
9329fd1b1964a2bb,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,a7eccbf2bcc887b5352e46e7e5bbd0963902dd7329d85147c0c06e24a8759600,uncertain,The study reports diagnostic accuracy of FNA samples obtained with the Ion robotic bronchoscopy platform.,low,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,a7eccbf2bcc887b5352e46e7e5bbd0963902dd7329d85147c0c06e24a8759600,exclude,The study evaluates cytologic diagnostic accuracy of samples obtained with the Ion bronchoscopy platform.,high,ai_adjudicated_uncertain,uncertain,"Rapid on-site diagnosis is described as able to confirm adequate sampling, but the retrospective analysis does not state whether that observation actually changed later sampling or another diagnostic action in the included procedures.",codex-ai-review-adjudication,Diagnostic objective and physical FNA are present; the observation-to-action link is plausible but not established by the abstract.,medium,yes,2026-09-10T13:31:17.688586+00:00
94fc42fb2710d131,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,38eec105855d4ec9b112a2301b4329c1b44a4e745fac5715bed55fec545e81bb,uncertain,The paper evaluates tracheal anatomy localization/segmentation and states relevance to closed-loop teleoperation.,medium,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,38eec105855d4ec9b112a2301b4329c1b44a4e745fac5715bed55fec545e81bb,exclude,The reported contribution is an anatomy localization and segmentation pipeline; closed-loop robotic teleoperation is described as an intended application.,high,ai_adjudicated,exclude,"The evaluated contribution is an image localization and segmentation pipeline; closed-loop robotic teleoperation is only a prospective application, and no physical observation-conditioned action is evaluated.",codex-ai-review-adjudication,"Diagnostic relevance is stated, but the reported study lacks the required physical interaction and executed observation-to-action loop.",high,yes,2026-09-10T13:31:17.688586+00:00
9515525a4dacccbe,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,cdceb60c7616b91c67618b871f47926c4194f8dff1dee67e998d1e42d479d91c,uncertain,"The learned multimodal skill uses ultrasound image, probe pose and force data and is tested in robotic experiments.",medium,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,cdceb60c7616b91c67618b871f47926c4194f8dff1dee67e998d1e42d479d91c,uncertain,"The paper learns multimodal ultrasound skills and applies guided exploration in robotic experiments, but the abstract does not clearly state that current observations alter the next physical scan action.",medium,ai_adjudicated_uncertain,uncertain,"The learned robotic skill uses ultrasound images, probe pose, and force and is tested robotically, but the abstract does not explicitly show that current observations update the next scan action during execution.",codex-ai-review-adjudication,Diagnostic ultrasound and robotic interaction are indicated; the required online observation-conditioned action remains unclear.,high,yes,2026-09-10T13:31:17.688586+00:00
95abcf4023fd663e,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,fa71b7f7c96e4260ce7d9532e69e8d8c903a71b24934ff32f6bb963869c15f03,uncertain,The capsule performs targeted liquid sampling and active navigation under ultrasound guidance.,medium,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,fa71b7f7c96e4260ce7d9532e69e8d8c903a71b24934ff32f6bb963869c15f03,uncertain,"The capsule performs magnetic navigation and selective liquid sampling under ultrasound guidance, but the abstract does not say whether ultrasound observations determine subsequent navigation or sampling actions.",medium,ai_adjudicated_uncertain,uncertain,"The capsule performs targeted sampling and active navigation under ultrasound guidance, but the abstract does not specify whether a current ultrasound observation determines a later navigation or chamber-opening action.",codex-ai-review-adjudication,Diagnostic specimen sampling and physical capsule interaction are present; the observation-to-action link is not explicit.,high,yes,2026-09-10T13:31:17.688586+00:00
96fc60ed3b6d07a6,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,94dfeb18f8b40442a0053e7b55d874ada9ee0cc9de421794b8abde2424064803,include,RGB-D breathing observations generate the path and ultrasound image feedback changes probe posture to avoid shadows.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,94dfeb18f8b40442a0053e7b55d874ada9ee0cc9de421794b8abde2424064803,include,RGB-D breathing observations generate the path and ultrasound visual servoing changes probe posture to avoid shadows during volunteer gallbladder screening.,high,agreement,include,Demonstrated observation-conditioned gallbladder screening.,,,,no,2026-09-10T13:31:17.688586+00:00
98cf127086314a0e,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,33dfe10a59ecddd35463b275a3950b2e971b0e57d4354ff21bd65219e8df3def,include,Patient point-cloud observations plan the scan and cardiac image-edge feedback servos probe motion to improve the imaging window.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,33dfe10a59ecddd35463b275a3950b2e971b0e57d4354ff21bd65219e8df3def,include,Cardiac image-edge feedback and force observations are used to correct probe pose during autonomous cardiac scanning.,high,agreement,include,Current observations change physical diagnostic acquisition.,,,,no,2026-09-10T13:31:17.688586+00:00
a024fcd78a80a02e,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,eed65a10b6f92d011830e263847c671555a3e0279f43d9e900dc9cf78204f901,include,"Real-time capsule-gastroscopy quality control monitors completeness and lesions and assists the ongoing examination, reducing blind spots.",medium,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,eed65a10b6f92d011830e263847c671555a3e0279f43d9e900dc9cf78204f901,uncertain,"The real-time system monitors completeness, cleanliness, and lesions during capsule gastroscopy and reduces blind spots, but the abstract does not state how its output changes subsequent capsule acquisition actions.",medium,ai_adjudicated_uncertain,uncertain,"The real-time quality-control assistant reduces blind spots during ongoing capsule gastroscopy, but the abstract does not specify what feedback was delivered or how it changed subsequent capsule acquisition actions.",codex-ai-review-adjudication,Diagnostic objective and physical capsule examination are present; an effective human-mediated loop is plausible from the randomized intervention but not described sufficiently to verify the third criterion.,medium,yes,2026-09-10T13:31:17.688586+00:00
a1f62307faa15f3c,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,ed284f1fd10626a2f488e27bcc70e9d3c5ca0598b6b2d0cae1c6c34b516d1354,uncertain,Shape-sensing robotic bronchoscopy acquires diagnostic samples assessed for molecular adequacy.,low,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,ed284f1fd10626a2f488e27bcc70e9d3c5ca0598b6b2d0cae1c6c34b516d1354,exclude,The study retrospectively assesses molecular-testing adequacy of samples collected by robotic bronchoscopy.,high,ai_adjudicated,exclude,The report retrospectively assesses downstream molecular adequacy of samples already collected by robotic bronchoscopy and does not describe adaptive diagnostic action.,codex-ai-review-adjudication,"Diagnostic sampling is physical, but no current-observation-to-subsequent-action loop is reported.",high,yes,2026-09-10T13:31:17.688586+00:00
a24fe4644d095a5d,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,c3de85b414a8ee83ab298abf8835b10da248d0d8c9f254c97b696cec02b04e38,include,A compliant ultrasound end-effector uses active force feedback during trajectory scans and evaluates resulting image quality.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,c3de85b414a8ee83ab298abf8835b10da248d0d8c9f254c97b696cec02b04e38,include,An actively force-controlled compliant end-effector changes probe contact during ultrasound trajectory scans and affects image quality.,high,agreement,include,Contact observations alter physical diagnostic scanning.,,,,no,2026-09-10T13:31:17.688586+00:00
a61f911fbdee6f06,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,ee445f888ebf626de4b45fdf3380febdd857c09901aa16aa5919e67cdc0d374b,include,Breast screening system uses visual localization and real-time force error to adapt damping during physical scanning.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,ee445f888ebf626de4b45fdf3380febdd857c09901aa16aa5919e67cdc0d374b,include,Visual perception localizes anatomy and real-time adaptive admittance control changes probe behavior to suppress force error during breast scanning.,high,agreement,include,Observation-conditioned probe interaction supports diagnostic acquisition.,,,,no,2026-09-10T13:31:17.688586+00:00
a925a03d0a04524f,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,332eeb38770bb8d01a6bd4f8ec9bfb22f5f09e0227df10c0cdad79c4f94fa57c,include,Measured force/torque adaptively modifies a predefined probe trajectory during autonomous thyroid phantom examinations.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,332eeb38770bb8d01a6bd4f8ec9bfb22f5f09e0227df10c0cdad79c4f94fa57c,include,Measured probe force and torque adaptively modify a predefined trajectory during automated thyroid phantom examinations.,high,agreement,include,Current interaction observations change physical diagnostic acquisition.,,,,no,2026-09-10T13:31:17.688586+00:00
afe1e68dd997a935,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,1f1af4c3cb0f2a1154424d2f16b38dc35a4c907f2abad6eb114ccd307624fe9c,exclude,This is a clinical guideline summarizing MCCG evidence and recommendations.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,1f1af4c3cb0f2a1154424d2f16b38dc35a4c907f2abad6eb114ccd307624fe9c,exclude,This is a clinical guideline synthesizing evidence and expert opinion about capsule gastroscopy.,high,agreement,exclude,It is not a report of an evaluated observation-conditioned embodied loop.,,,,no,2026-09-10T13:31:17.688586+00:00
b28549412eae1fe7,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,3325cb7e4e0913a5a5660702101208fb53566c61519db0b661e2ee696e847b2d,include,"Intraoperative ultrasound, needle tracking and target observations drive real-time adaptive needle trajectory planning and insertion.",high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,3325cb7e4e0913a5a5660702101208fb53566c61519db0b661e2ee696e847b2d,uncertain,Ultrasound images support real-time adaptive needle-trajectory planning toward an intervention target.,medium,ai_adjudicated_uncertain,uncertain,"Ultrasound and needle observations drive real-time adaptive trajectory planning and insertion, but the abstract does not identify the needle placement as diagnostic sampling rather than a general interventional procedure.",codex-ai-review-adjudication,Physical interaction and observation-conditioned action are explicit; the required diagnostic objective is unresolved from the abstract.,medium,yes,2026-09-10T13:31:17.688586+00:00
b43420e0421cc05a,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,6e66c37276758c4fe1e8771929abfb12c177a481d5079b3cfd44dcc260a46e18,include,Measured contact force drives active control to maintain probe interaction across changing surfaces while acquiring ultrasound images.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,6e66c37276758c4fe1e8771929abfb12c177a481d5079b3cfd44dcc260a46e18,include,Active force control responds to changing surfaces to maintain probe contact while acquiring diagnostic ultrasound images.,high,agreement,include,Feedback alters physical diagnostic acquisition.,,,,no,2026-09-10T13:31:17.688586+00:00
b6e6cd66f89fe7e4,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,0f31a7548e8f7c4ff5cd423e08f5948c80c8b94d79614ddc6bc6743a6666bdb4,include,Palpation observations and Bayesian optimization sequentially select actions to localize and bound phantom lesions.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,0f31a7548e8f7c4ff5cd423e08f5948c80c8b94d79614ddc6bc6743a6666bdb4,include,Tactile/OCT observations feed Bayesian sequential palpation to choose later samples for lesion center and boundary detection.,high,agreement,include,Explicit observation-conditioned physical diagnostic exploration.,,,,no,2026-09-10T13:31:17.688586+00:00
baa41a7dc0535033,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,2183a28e7a683e4a13039465cbbeb196eba89c36e034188bb8d43b3db9b0a97c,uncertain,The study compares Monarch robotic bronchoscopy with and without mobile cone-beam CT for lesion biopsy.,medium,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,2183a28e7a683e4a13039465cbbeb196eba89c36e034188bb8d43b3db9b0a97c,exclude,The retrospective study compares robotic bronchoscopy with and without mobile cone-beam CT.,high,ai_adjudicated,exclude,"The study compares routine robotic bronchoscopy with and without cone-beam CT support, but it does not report that CBCT observations altered subsequent localization or biopsy actions.",codex-ai-review-adjudication,Diagnostic biopsy and physical interaction are present; the required observation-conditioned action is not demonstrated.,high,yes,2026-09-10T13:31:17.688586+00:00
bfa36b7b649d81d2,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,d9e6406a14ae73915674bd4611fde32a82131b810e041ad664fb98620184d27c,include,Intraoperative 3D fluoroscopy updates the robotic navigation plan and readjusts paths before bilateral nodule biopsy.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,d9e6406a14ae73915674bd4611fde32a82131b810e041ad664fb98620184d27c,include,Intraoperative 3D fluoroscopy produces a revised navigation plan and readjusted paths before bilateral nodule biopsies.,high,agreement,include,Current imaging observations change subsequent physical sampling actions.,,,,no,2026-09-10T13:31:17.688586+00:00
c5aab167b8b98344,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,711012b8aa0b08b68a59840519bd662913b59849e14de2b05a53c179bbcfa032,exclude,Navigated TMS delivers a predefined picture-naming stimulation protocol and compares completed maps with DCS.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,711012b8aa0b08b68a59840519bd662913b59849e14de2b05a53c179bbcfa032,exclude,The study delivers a predefined repetitive TMS picture-naming protocol and compares the resulting map with other modalities.,high,agreement,exclude,No current response-conditioned change to subsequent physical acquisition is reported.,,,,no,2026-09-10T13:31:17.688586+00:00
caf5e4f50c9b3f14,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,b99324a510bc6e6c9aa9b73d3b6d50b5f30e3f6953bfe3089052bdc55c5a85c4,include,Acquired ultrasound key attributes are detected and used to calculate and execute transducer-position adjustments.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,b99324a510bc6e6c9aa9b73d3b6d50b5f30e3f6953bfe3089052bdc55c5a85c4,exclude,The record describes a feedback-controlled ultrasound invention rather than a peer-reviewed report or preprint evaluation.,high,ai_adjudicated,exclude,"Although the invention describes an explicit image-feedback ultrasound loop, the retrieved record is a patent-style invention abstract rather than a peer-reviewed report or preprint eligible under the protocol's publication-status rule.",codex-ai-review-adjudication,"All three conceptual loop elements are described, but the record type falls outside the eligible publication corpus.",high,yes,2026-09-10T13:31:17.688586+00:00
d0c2091f101d75d3,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,d4092139b3dd44019e8e84a655a4d4b4a0f3f55bf54b279156b7e2314ef08893,include,Real-time simulated ultrasound images drive six-dimensional virtual probe navigation toward diagnostic standard planes.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,d4092139b3dd44019e8e84a655a4d4b4a0f3f55bf54b279156b7e2314ef08893,exclude,A virtual probe is navigated using simulated image feedback toward scan planes.,high,ai_adjudicated,include,Real-time simulated ultrasound images control subsequent six-dimensional virtual probe movements toward diagnostically defined standard scan planes.,codex-ai-review-adjudication,Diagnostic objective: standard-plane acquisition; interaction: simulated probe navigation in a diagnostic environment; observation-to-action link: real-time image feedback drives subsequent pose changes. This should be classified at the simulation evidence stage.,high,yes,2026-09-10T13:31:17.688586+00:00
d37314e3ff3213a5,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,eb32558f1ae07e881b1f50378ab390bb30c1019e21fd86c3b58dce13f64edc36,include,Robotic TMS uses measured threshold responses in a closed-loop search to choose targets and locate a motor hotspot.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,eb32558f1ae07e881b1f50378ab390bb30c1019e21fd86c3b58dce13f64edc36,include,A closed-loop algorithm uses measured resting motor thresholds to select and refine subsequent robotic TMS targets.,high,agreement,include,Explicit observation-conditioned physical diagnostic mapping.,,,,no,2026-09-10T13:31:17.688586+00:00
d884f6adbcc0a6f9,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,e1c89c906ead195c5e139d890e0ccda4aa92fd8f15df29b3354a10f5c2ff48cf,include,Real-time image-quality estimators feed Bayesian optimization of six-dimensional robotic probe control.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,e1c89c906ead195c5e139d890e0ccda4aa92fd8f15df29b3354a10f5c2ff48cf,include,Real-time image-quality estimators feed Bayesian optimization of six-dimensional robotized probe control.,high,agreement,include,Diagnostic image observations change subsequent probe actions.,,,,no,2026-09-10T13:31:17.688586+00:00
d9eb2f17f5b2bde3,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,eb656b9a6ac42af90307f20275212a90c2eec58fdd89826ce978c4d1d78f2985,exclude,rTMS is applied as a therapeutic intervention for phantom-limb pain; serial mapping assesses outcomes.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,eb656b9a6ac42af90307f20275212a90c2eec58fdd89826ce978c4d1d78f2985,exclude,The study applies inhibitory rTMS to treat phantom limb pain and measures motor maps longitudinally.,high,agreement,exclude,"The adaptive action serves therapy, not diagnostic information acquisition.",,,,no,2026-09-10T13:31:17.688586+00:00
dcf6e83b1615cec8,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,dbcd1b06463e2a3213f6d304b545923a94529e3f32ee4cfd2af86660c22adb8f,include,Ultrasound detection/tracking drives adaptive robotic-arm scanning and active relocalization after capsule view loss.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,dbcd1b06463e2a3213f6d304b545923a94529e3f32ee4cfd2af86660c22adb8f,include,"Ultrasound observations drive adaptive scanning, continuous capsule tracking, and active re-localization after view loss.",high,agreement,include,Current imaging observations change subsequent tracking acquisition actions.,,,,no,2026-09-10T13:31:17.688586+00:00
e5d774dc5f9dc740,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,c156ddcc4abc3d622f9f0d92f55ff3b7b5de31a5dbfdf9f755304fcb61ba985f,include,Pupil-camera observations provide depth/tracking feedback for robotic servoing and automated retinal OCT acquisition.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,c156ddcc4abc3d622f9f0d92f55ff3b7b5de31a5dbfdf9f755304fcb61ba985f,include,"Depth and pupil cameras provide real-time eye localization/tracking for robotic servoing, while motorized optics optimize retinal OCT image quality.",high,agreement,include,Current visual observations alter physical diagnostic positioning.,,,,no,2026-09-10T13:31:17.688586+00:00
e771bac6908e195d,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,d2cf8e188e36fd59e7617fede777efbd2443a36e7513170816a79960180d1e76,include,Active Gaussian-process criteria use motor-evoked response values to select subsequent cortical stimulation loci.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,d2cf8e188e36fd59e7617fede777efbd2443a36e7513170816a79960180d1e76,include,The active Gaussian-process method uses measured MEP amplitudes to select future TMS stimulus loci.,high,agreement,include,Explicit adaptive physical mapping loop.,,,,no,2026-09-10T13:31:17.688586+00:00
e7c0f23dfc261454,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,e2e9cb8d79743a9738a52b34dfa08ad684e051f1ad38d1a12a113988611306f3,uncertain,Ultrasound perception localizes nerves and needle trajectory and calculates guidance toward a target.,medium,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,e2e9cb8d79743a9738a52b34dfa08ad684e051f1ad38d1a12a113988611306f3,exclude,The system localizes nerves and guides a needle toward an anesthesia target for drug delivery.,high,ai_adjudicated,exclude,"The reported needle guidance targets regional anesthesia drug delivery, a therapeutic action, rather than physical acquisition of diagnostic information.",codex-ai-review-adjudication,"Image observations guide a physical action, but the objective is therapeutic control and matches a protocol exclusion example.",high,yes,2026-09-10T13:31:17.688586+00:00
e9847772fa6fae52,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,7dad5e2b67bf82b03d5f8022f350f6a05972a45c6b30d81b09d0c2e38312b277,include,Measured force/torque supports online force adjustment and variable scan depth during target searching and ultrasound imaging.,medium,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,7dad5e2b67bf82b03d5f8022f350f6a05972a45c6b30d81b09d0c2e38312b277,include,The ultrasound robot measures force/torque and uses online control to maintain or adjust operating force and scanning depth.,high,agreement,include,The physical acquisition loop is feedback controlled for a diagnostic objective.,,,,no,2026-09-10T13:31:17.688586+00:00
ec58be6d923bf03d,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,1a8df27926b88e1421e3866020b1e601a476ff326ed4ebac0d586f3f17b31947,include,RGB-D patient observations determine probe placement and force observations adjust probe pose during lung ultrasound acquisition.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,1a8df27926b88e1421e3866020b1e601a476ff326ed4ebac0d586f3f17b31947,include,Patient pose observations select probe placement and force control adjusts physical contact while acquiring lung ultrasound pathology images.,high,agreement,include,Observation-conditioned physical diagnostic scanning is explicit.,,,,no,2026-09-10T13:31:17.688586+00:00
eec740c76aaf7b1f,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,cd622c746d61e6f52b467822bd03a208dc65d0d1b7df6ab7ef9e62036eb86188,include,"During online scanning, multimodal predictions are evaluated and unstable predictions are adaptively optimized into usable robotic strategies.",medium,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,cd622c746d61e6f52b467822bd03a208dc65d0d1b7df6ab7ef9e62036eb86188,include,"During online execution, the model selects and evaluates predicted ultrasound skills and adaptively refines unstable actions toward high-confidence regions.",medium,agreement,include,The abstract supports observation-conditioned skill adaptation for physical ultrasound examination.,,,,no,2026-09-10T13:31:17.688586+00:00
f433d40ec0c28713,codex-ai-review-pass-1,aed-eligibility-2026-09-10.1,a41f188db7d773cb214a73069b7909f18eaa6a0f8db23e6cf43b72c5726066d7,exclude,This is a review of AI-driven robotic oncologic surgery.,high,codex-ai-review-pass-2,aed-eligibility-2026-09-10.1,a41f188db7d773cb214a73069b7909f18eaa6a0f8db23e6cf43b72c5726066d7,exclude,This is a review of AI-driven robotic oncology surgery.,high,agreement,exclude,It does not itself report an eligible diagnostic observation-action loop.,,,,no,2026-09-10T13:31:17.688586+00:00
